start_time;duracion;end_time;game_id;teams;yards;qtr;date;time
1739497451.6937;0.0907s;1739497451.7844;2013111704;ARI@JAC;1;1;2013-11-17;00:20
1739497451.6937;0.0907s;1739497451.7844;2013111702;CIN@CLE;1;1;2013-11-17;01:08
1739497451.6937;0.0907s;1739497451.7844;2013111706;WAS@PHI;1;1;2013-11-17;01:29
1739497451.6937;0.0907s;1739497451.7844;2013111711;MIN@SEA;1;1;2013-11-17;02:20
1739497451.6937;0.0907s;1739497451.7844;2013111706;WAS@PHI;1;1;2013-11-17;04:15
1739497451.6937;0.0907s;1739497451.7844;2013111707;DET@PIT;1;1;2013-11-17;05:28
1739497451.6937;0.0907s;1739497451.7844;2013111703;HOU@OAK;1;1;2013-11-17;07:34
1739497451.6937;0.0907s;1739497451.7844;2013111710;NO@SF;1;1;2013-11-17;08:07
1739497451.6937;0.0907s;1739497451.7844;2013111701;CHI@BAL;1;1;2013-11-17;08:55
1739497451.6937;0.0907s;1739497451.7844;2013111709;DEN@KC;1;1;2013-11-17;10:00
1739497451.6937;0.0907s;1739497451.7844;2013111709;KC@DEN;1;1;2013-11-17;11:14
1739497451.6937;0.0907s;1739497451.7844;2013111701;CHI@BAL;1;1;2013-11-17;12:29
1739497451.6937;0.0907s;1739497451.7844;2013111710;SF@NO;1;1;2013-11-17;13:43
1739497451.6937;0.0907s;1739497451.7844;2013111709;KC@DEN;1;1;2013-11-17;14:15
1739497451.6937;0.0907s;1739497451.7844;2013111710;SF@NO;1;2;2013-11-17;00:12
1739497451.6937;0.0907s;1739497451.7844;2013111704;ARI@JAC;1;2;2013-11-17;00:16
1739497451.6937;0.0907s;1739497451.7844;2013111702;CLE@CIN;1;2;2013-11-17;00:34
1739497451.6937;0.0907s;1739497451.7844;2013111702;CIN@CLE;1;2;2013-11-17;01:09
1739497451.6937;0.0907s;1739497451.7844;2013111704;JAC@ARI;1;2;2013-11-17;01:18
1739497451.6937;0.0907s;1739497451.7844;2013111703;OAK@HOU;1;2;2013-11-17;02:37
1739497451.6937;0.0907s;1739497451.7844;2013111707;PIT@DET;1;2;2013-11-17;02:40
1739497451.6937;0.0907s;1739497451.7844;2013111705;MIA@SD;1;2;2013-11-17;03:53
1739497451.6937;0.0907s;1739497451.7844;2013111704;JAC@ARI;1;2;2013-11-17;04:11
1739497451.6937;0.0907s;1739497451.7844;2013111704;ARI@JAC;1;2;2013-11-17;05:54
1739497451.6937;0.0907s;1739497451.7844;2013111703;OAK@HOU;1;2;2013-11-17;06:54
1739497451.6937;0.0907s;1739497451.7844;2013111710;NO@SF;1;2;2013-11-17;09:35
1739497451.6937;0.0907s;1739497451.7844;2013111702;CLE@CIN;1;2;2013-11-17;10:28
1739497451.6937;0.0907s;1739497451.7844;2013111704;ARI@JAC;1;2;2013-11-17;10:31
1739497451.6937;0.0907s;1739497451.7844;2013111704;JAC@ARI;1;2;2013-11-17;12:15
1739497451.6937;0.0907s;1739497451.7844;2013111707;PIT@DET;1;2;2013-11-17;12:50
1739497451.6937;0.0907s;1739497451.7844;2013111705;MIA@SD;1;3;2013-11-17;01:33
1739497451.6937;0.0907s;1739497451.7844;2013111711;MIN@SEA;1;3;2013-11-17;02:38
1739497451.6937;0.0907s;1739497451.7844;2013111704;ARI@JAC;1;3;2013-11-17;03:23
1739497451.6937;0.0907s;1739497451.7844;2013111709;KC@DEN;1;3;2013-11-17;05:35
1739497451.6937;0.0907s;1739497451.7844;2013111709;DEN@KC;1;3;2013-11-17;06:41
1739497451.6937;0.0907s;1739497451.7844;2013111703;HOU@OAK;1;3;2013-11-17;07:21
1739497451.6937;0.0907s;1739497451.7844;2013111703;HOU@OAK;1;3;2013-11-17;10:47
1739497451.6937;0.0907s;1739497451.7844;2013111709;DEN@KC;1;3;2013-11-17;11:17
1739497451.6937;0.0907s;1739497451.7844;2013111711;MIN@SEA;1;3;2013-11-17;12:02
1739497451.6937;0.0907s;1739497451.7844;2013111703;OAK@HOU;1;3;2013-11-17;12:28
1739497451.6937;0.0907s;1739497451.7844;2013111707;DET@PIT;1;3;2013-11-17;12:34
1739497451.6937;0.0907s;1739497451.7844;2013111707;PIT@DET;1;3;2013-11-17;13:35
1739497451.6937;0.0907s;1739497451.7844;2013111709;DEN@KC;1;3;2013-11-17;14:09
1739497451.6937;0.0907s;1739497451.7844;2013111712;GB@NYG;6;3;2013-11-17;06:45
1739497451.6937;0.0907s;1739497451.7844;2013111708;ATL@TB;14;3;2013-11-17;13:18
1739497451.6937;0.0907s;1739497451.7844;2013111708;TB@ATL;1;4;2013-11-17;00:46
1739497451.6937;0.0907s;1739497451.7844;2013111702;CIN@CLE;1;4;2013-11-17;01:50
1739497451.6937;0.0907s;1739497451.7844;2013111705;MIA@SD;1;4;2013-11-17;02:08
1739497451.6937;0.0907s;1739497451.7844;2013111709;DEN@KC;1;4;2013-11-17;03:51
1739497451.6937;0.0907s;1739497451.7844;2013111700;BUF@NYJ;1;4;2013-11-17;13:08
1739497451.6937;0.0907s;1739497451.7844;2013111704;ARI@JAC;1;4;2013-11-17;14:01
1739497451.6937;0.0907s;1739497451.7844;2013111708;TB@ATL;1;4;2013-11-17;14:21
1739497451.6937;0.0907s;1739497451.7844;2013111703;OAK@HOU;1;4;2013-11-17;15:00
1739497451.6937;0.0907s;1739497451.7844;2013111800;CAR@NE;1;4;2013-11-18;11:12
1739497451.6937;0.0907s;1739497451.7844;2013112100;ATL@NO;1;2;2013-11-21;00:41
1739497451.6937;0.0907s;1739497451.7844;2013112100;NO@ATL;1;2;2013-11-21;01:57
1739497451.6937;0.0907s;1739497451.7844;2013112404;JAC@HOU;0;1;2013-11-24;05:03
1739497451.6937;0.0907s;1739497451.7844;2013112404;JAC@HOU;1;1;2013-11-24;01:28
1739497451.6937;0.0907s;1739497451.7844;2013112410;NYG@DAL;1;1;2013-11-24;06:54
1739497451.6937;0.0907s;1739497451.7844;2013112406;MIA@CAR;1;1;2013-11-24;09:29
1739497451.6937;0.0907s;1739497451.7844;2013112400;BAL@NYJ;1;1;2013-11-24;10:58
1739497451.6937;0.0907s;1739497451.7844;2013112402;TB@DET;1;1;2013-11-24;13:14
1739497451.6937;0.0907s;1739497451.7844;2013112404;HOU@JAC;3;1;2013-11-24;10:02
1739497451.6937;0.0907s;1739497451.7844;2013112402;DET@TB;1;2;2013-11-24;00:20
1739497451.6937;0.0907s;1739497451.7844;2013112408;IND@ARI;1;2;2013-11-24;02:00
1739497451.6937;0.0907s;1739497451.7844;2013112401;CLE@PIT;1;2;2013-11-24;03:28
1739497451.6937;0.0907s;1739497451.7844;2013112406;CAR@MIA;1;2;2013-11-24;04:37
1739497451.6937;0.0907s;1739497451.7844;2013112405;SD@KC;1;2;2013-11-24;04:39
1739497451.6937;0.0907s;1739497451.7844;2013112400;NYJ@BAL;1;2;2013-11-24;06:46
1739497451.6937;0.0907s;1739497451.7844;2013112404;HOU@JAC;1;2;2013-11-24;07:39
1739497451.6937;0.0907s;1739497451.7844;2013112404;JAC@HOU;1;2;2013-11-24;13:50
1739497451.6937;0.0907s;1739497451.7844;2013112406;CAR@MIA;1;2;2013-11-24;15:00
1739497451.6937;0.0907s;1739497451.7844;2013112402;DET@TB;1;3;2013-11-24;00:57
1739497451.6937;0.0907s;1739497451.7844;2013112407;CHI@STL;1;3;2013-11-24;00:58
1739497451.6937;0.0907s;1739497451.7844;2013112411;DEN@NE;1;3;2013-11-24;02:11
1739497451.6937;0.0907s;1739497451.7844;2013112406;CAR@MIA;1;3;2013-11-24;02:46
1739497451.6937;0.0907s;1739497451.7844;2013112408;IND@ARI;1;3;2013-11-24;04:57
1739497451.6937;0.0907s;1739497451.7844;2013112409;TEN@OAK;1;3;2013-11-24;06:11
1739497451.6937;0.0907s;1739497451.7844;2013112400;NYJ@BAL;1;3;2013-11-24;11:28
1739497451.6937;0.0907s;1739497451.7844;2013112403;GB@MIN;1;3;2013-11-24;11:59
1739497451.6937;0.0907s;1739497451.7844;2013112403;MIN@GB;1;4;2013-11-24;00:09
1739497451.6937;0.0907s;1739497451.7844;2013112400;BAL@NYJ;1;4;2013-11-24;01:14
1739497451.6937;0.0907s;1739497451.7844;2013112411;NE@DEN;1;4;2013-11-24;01:45
1739497451.6937;0.0907s;1739497451.7844;2013112403;MIN@GB;1;4;2013-11-24;02:37
1739497451.6937;0.0907s;1739497451.7844;2013112405;SD@KC;1;4;2013-11-24;04:04
1739497451.6937;0.0907s;1739497451.7844;2013112404;HOU@JAC;1;4;2013-11-24;04:37
1739497451.6937;0.0907s;1739497451.7844;2013112406;CAR@MIA;1;4;2013-11-24;05:49
1739497451.6937;0.0907s;1739497451.7844;2013112405;KC@SD;1;4;2013-11-24;05:54
1739497451.6937;0.0907s;1739497451.7844;2013112403;MIN@GB;1;4;2013-11-24;08:50
1739497451.6937;0.0907s;1739497451.7844;2013112406;CAR@MIA;1;4;2013-11-24;11:25
1739497451.6937;0.0907s;1739497451.7844;2013112404;HOU@JAC;1;4;2013-11-24;11:26
1739497451.6937;0.0907s;1739497451.7844;2013112411;DEN@NE;1;4;2013-11-24;12:37
1739497451.6937;0.0907s;1739497451.7844;2013112404;JAC@HOU;1;4;2013-11-24;13:02
1739497451.6937;0.0907s;1739497451.7844;2013112400;NYJ@BAL;1;4;2013-11-24;14:20
1739497451.6937;0.0907s;1739497451.7844;2013112410;NYG@DAL;1;4;2013-11-24;14:24
1739497451.6937;0.0907s;1739497451.7844;2013112401;CLE@PIT;1;4;2013-11-24;14:55
1739497451.6937;0.0907s;1739497451.7844;2013112411;NE@DEN;1;5;2013-11-24;10:15
1739497451.6937;0.0907s;1739497451.7844;2013112500;WAS@SF;1;1;2013-11-25;06:22
1739497451.6937;0.0907s;1739497451.7844;2013112500;SF@WAS;1;1;2013-11-25;07:30
1739497451.6937;0.0907s;1739497451.7844;2013112500;WAS@SF;1;3;2013-11-25;04:15
1739497451.6937;0.0907s;1739497451.7844;2013112800;GB@DET;1;1;2013-11-28;05:47
1739497451.6937;0.0907s;1739497451.7844;2013112801;DAL@OAK;1;1;2013-11-28;07:05
1739497451.6937;0.0907s;1739497451.7844;2013112801;OAK@DAL;1;1;2013-11-28;10:26
1739497451.6937;0.0907s;1739497451.7844;2013112802;PIT@BAL;1;1;2013-11-28;12:35
1739497451.6937;0.0907s;1739497451.7844;2013112801;DAL@OAK;1;1;2013-11-28;13:20
1739497451.6937;0.0907s;1739497451.7844;2013112800;GB@DET;1;2;2013-11-28;02:54
1739497451.6937;0.0907s;1739497451.7844;2013112801;DAL@OAK;1;2;2013-11-28;09:54
1739497451.6937;0.0907s;1739497451.7844;2013112802;PIT@BAL;1;3;2013-11-28;02:11
1739497451.6937;0.0907s;1739497451.7844;2013112801;OAK@DAL;1;3;2013-11-28;04:53
1739497451.6937;0.0907s;1739497451.7844;2013112801;OAK@DAL;1;3;2013-11-28;11:42
1739497451.6937;0.0907s;1739497451.7844;2013112800;GB@DET;1;3;2013-11-28;13:40
1739497451.6937;0.0907s;1739497451.7844;2013112801;DAL@OAK;1;4;2013-11-28;10:25
1739497451.6937;0.0907s;1739497451.7844;2013112801;OAK@DAL;1;4;2013-11-28;12:53
1739497451.6937;0.0907s;1739497451.7844;2013120111;NYG@WAS;1;1;2013-12-01;00:58
1739497451.6937;0.0907s;1739497451.7844;2013120106;PHI@ARI;1;1;2013-12-01;02:52
1739497451.6937;0.0907s;1739497451.7844;2013120102;TEN@IND;1;1;2013-12-01;03:55
1739497451.6937;0.0907s;1739497451.7844;2013120110;SD@CIN;1;1;2013-12-01;04:49
1739497451.6937;0.0907s;1739497451.7844;2013120111;NYG@WAS;1;1;2013-12-01;06:05
1739497451.6937;0.0907s;1739497451.7844;2013120104;MIN@CHI;1;1;2013-12-01;09:44
1739497451.6937;0.0907s;1739497451.7844;2013120109;NE@HOU;1;1;2013-12-01;10:59
1739497451.6937;0.0907s;1739497451.7844;2013120104;CHI@MIN;1;1;2013-12-01;11:09
1739497451.6937;0.0907s;1739497451.7844;2013120101;JAC@CLE;1;1;2013-12-01;12:13
1739497451.6937;0.0907s;1739497451.7844;2013120108;STL@SF;1;1;2013-12-01;13:01
1739497451.6937;0.0907s;1739497451.7844;2013120102;IND@TEN;1;2;2013-12-01;01:04
1739497451.6937;0.0907s;1739497451.7844;2013120105;NYJ@MIA;1;2;2013-12-01;01:43
1739497451.6937;0.0907s;1739497451.7844;2013120103;KC@DEN;1;2;2013-12-01;02:00
1739497451.6937;0.0907s;1739497451.7844;2013120106;ARI@PHI;1;2;2013-12-01;02:32
1739497451.6937;0.0907s;1739497451.7844;2013120101;JAC@CLE;1;2;2013-12-01;02:58
1739497451.6937;0.0907s;1739497451.7844;2013120111;WAS@NYG;1;2;2013-12-01;03:45
1739497451.6937;0.0907s;1739497451.7844;2013120100;TB@CAR;1;2;2013-12-01;04:23
1739497451.6937;0.0907s;1739497451.7844;2013120103;KC@DEN;1;2;2013-12-01;07:44
1739497451.6937;0.0907s;1739497451.7844;2013120102;TEN@IND;1;2;2013-12-01;08:19
1739497451.6937;0.0907s;1739497451.7844;2013120103;DEN@KC;1;2;2013-12-01;09:13
1739497451.6937;0.0907s;1739497451.7844;2013120107;ATL@BUF;1;2;2013-12-01;13:01
1739497451.6937;0.0907s;1739497451.7844;2013120100;TB@CAR;1;3;2013-12-01;00:38
1739497451.6937;0.0907s;1739497451.7844;2013120111;NYG@WAS;1;3;2013-12-01;02:53
1739497451.6937;0.0907s;1739497451.7844;2013120102;IND@TEN;1;3;2013-12-01;05:35
1739497451.6937;0.0907s;1739497451.7844;2013120111;WAS@NYG;1;3;2013-12-01;06:51
1739497451.6937;0.0907s;1739497451.7844;2013120101;JAC@CLE;1;3;2013-12-01;08:58
1739497451.6937;0.0907s;1739497451.7844;2013120109;HOU@NE;1;3;2013-12-01;11:24
1739497451.6937;0.0907s;1739497451.7844;2013120108;STL@SF;-5;4;2013-12-01;14:42
1739497451.6937;0.0907s;1739497451.7844;2013120105;MIA@NYJ;1;4;2013-12-01;02:00
1739497451.6937;0.0907s;1739497451.7844;2013120106;ARI@PHI;1;4;2013-12-01;10:04
1739497451.6937;0.0907s;1739497451.7844;2013120108;SF@STL;1;4;2013-12-01;11:41
1739497451.6937;0.0907s;1739497451.7844;2013120111;WAS@NYG;1;4;2013-12-01;12:29
1739497451.6937;0.0907s;1739497451.7844;2013120105;NYJ@MIA;1;4;2013-12-01;14:33
1739497451.6937;0.0907s;1739497451.7844;2013120200;NO@SEA;1;1;2013-12-02;13:40
1739497451.6937;0.0907s;1739497451.7844;2013120200;NO@SEA;1;2;2013-12-02;02:14
1739497451.6937;0.0907s;1739497451.7844;2013120200;NO@SEA;1;3;2013-12-02;04:44
1739497451.6937;0.0907s;1739497451.7844;2013120500;HOU@JAC;1;1;2013-12-05;06:52
1739497451.6937;0.0907s;1739497451.7844;2013120500;JAC@HOU;1;2;2013-12-05;01:30
1739497451.6937;0.0907s;1739497451.7844;2013120500;JAC@HOU;1;3;2013-12-05;04:22
1739497451.6937;0.0907s;1739497451.7844;2013120500;HOU@JAC;1;3;2013-12-05;05:26
1739497451.6937;0.0907s;1739497451.7844;2013120500;JAC@HOU;1;3;2013-12-05;10:02
1739497451.6937;0.0907s;1739497451.7844;2013120807;BUF@TB;1;1;2013-12-08;01:24
1739497451.6937;0.0907s;1739497451.7844;2013120805;PHI@DET;1;1;2013-12-08;03:30
1739497451.6937;0.0907s;1739497451.7844;2013120811;NYG@SD;1;1;2013-12-08;03:48
1739497451.6937;0.0907s;1739497451.7844;2013120808;WAS@KC;1;1;2013-12-08;09:05
1739497451.6937;0.0907s;1739497451.7844;2013120807;TB@BUF;1;1;2013-12-08;10:48
1739497451.6937;0.0907s;1739497451.7844;2013120806;MIA@PIT;1;1;2013-12-08;11:38
1739497451.6937;0.0907s;1739497451.7844;2013120806;PIT@MIA;1;1;2013-12-08;13:03
1739497451.6937;0.0907s;1739497451.7844;2013120811;NYG@SD;1;1;2013-12-08;13:30
1739497451.6937;0.0907s;1739497451.7844;2013120801;IND@CIN;1;1;2013-12-08;13:37
1739497451.6937;0.0907s;1739497451.7844;2013120805;DET@PHI;1;1;2013-12-08;13:42
1739497451.6937;0.0907s;1739497451.7844;2013120802;CLE@NE;1;2;2013-12-08;00:20
1739497451.6937;0.0907s;1739497451.7844;2013120801;IND@CIN;1;2;2013-12-08;00:33
1739497451.6937;0.0907s;1739497451.7844;2013120806;PIT@MIA;1;2;2013-12-08;00:47
1739497451.6937;0.0907s;1739497451.7844;2013120806;MIA@PIT;1;2;2013-12-08;02:31
1739497451.6937;0.0907s;1739497451.7844;2013120800;BAL@MIN;1;2;2013-12-08;02:57
1739497451.6937;0.0907s;1739497451.7844;2013120806;PIT@MIA;1;2;2013-12-08;04:53
1739497451.6937;0.0907s;1739497451.7844;2013120800;MIN@BAL;1;2;2013-12-08;11:12
1739497451.6937;0.0907s;1739497451.7844;2013120806;MIA@PIT;1;2;2013-12-08;12:28
1739497451.6937;0.0907s;1739497451.7844;2013120800;MIN@BAL;1;2;2013-12-08;13:37
1739497451.6937;0.0907s;1739497451.7844;2013120809;TEN@DEN;1;2;2013-12-08;14:01
1739497451.6937;0.0907s;1739497451.7844;2013120808;WAS@KC;1;2;2013-12-08;14:05
1739497451.6937;0.0907s;1739497451.7844;2013120801;IND@CIN;1;3;2013-12-08;02:01
1739497451.6937;0.0907s;1739497451.7844;2013120808;WAS@KC;1;3;2013-12-08;02:02
1739497451.6937;0.0907s;1739497451.7844;2013120800;MIN@BAL;1;3;2013-12-08;03:09
1739497451.6937;0.0907s;1739497451.7844;2013120802;CLE@NE;1;3;2013-12-08;05:31
1739497451.6937;0.0907s;1739497451.7844;2013120813;ATL@GB;1;3;2013-12-08;07:37
1739497451.6937;0.0907s;1739497451.7844;2013120807;TB@BUF;1;3;2013-12-08;08:14
1739497451.6937;0.0907s;1739497451.7844;2013120802;NE@CLE;1;3;2013-12-08;12:16
1739497451.6937;0.0907s;1739497451.7844;2013120808;WAS@KC;1;3;2013-12-08;13:57
1739497451.6937;0.0907s;1739497451.7844;2013120807;TB@BUF;1;4;2013-12-08;00:34
1739497451.6937;0.0907s;1739497451.7844;2013120813;GB@ATL;1;4;2013-12-08;00:56
1739497451.6937;0.0907s;1739497451.7844;2013120807;BUF@TB;1;4;2013-12-08;04:32
1739497451.6937;0.0907s;1739497451.7844;2013120801;IND@CIN;1;4;2013-12-08;07:33
1739497451.6937;0.0907s;1739497451.7844;2013120809;TEN@DEN;1;4;2013-12-08;08:24
1739497451.6937;0.0907s;1739497451.7844;2013120810;STL@ARI;1;4;2013-12-08;08:58
1739497451.6937;0.0907s;1739497451.7844;2013120808;WAS@KC;1;4;2013-12-08;10:36
1739497451.6937;0.0907s;1739497451.7844;2013120805;DET@PHI;1;4;2013-12-08;12:27
1739497451.6937;0.0907s;1739497451.7844;2013120804;CAR@NO;1;4;2013-12-08;13:51
