start_time;duracion;end_time;game_id;teams;yards;qtr;date;time
1739497450.3936;0.0024s;1739497450.3961;2015092702;PHI@NYJ;1;3;2015-09-27;02:55
1739497450.3936;0.0024s;1739497450.3961;2015092703;TB@HOU;1;3;2015-09-27;03:34
1739497450.3936;0.0024s;1739497450.3961;2015092707;CIN@BAL;1;3;2015-09-27;04:37
1739497450.3936;0.0024s;1739497450.3961;2015092705;PIT@STL;1;3;2015-09-27;04:41
1739497450.3936;0.0024s;1739497450.3961;2015092702;PHI@NYJ;1;3;2015-09-27;06:03
1739497450.3936;0.0024s;1739497450.3961;2015092710;SF@ARI;1;3;2015-09-27;09:09
1739497450.3936;0.0024s;1739497450.3961;2015092703;HOU@TB;1;3;2015-09-27;09:28
1739497450.3936;0.0024s;1739497450.3961;2015092706;JAC@NE;1;3;2015-09-27;10:02
1739497450.3936;0.0024s;1739497450.3961;2015092702;PHI@NYJ;1;3;2015-09-27;10:24
1739497450.3936;0.0024s;1739497450.3961;2015092702;NYJ@PHI;1;3;2015-09-27;11:06
1739497450.3936;0.0024s;1739497450.3961;2015092700;ATL@DAL;1;3;2015-09-27;12:46
1739497450.3936;0.0024s;1739497450.3961;2015092704;SD@MIN;1;3;2015-09-27;12:57
1739497450.3936;0.0024s;1739497450.3961;2015092708;CLE@OAK;1;3;2015-09-27;13:41
1739497450.3936;0.0024s;1739497450.3961;2015092706;JAC@NE;2;3;2015-09-27;02:01
1739497450.3936;0.0024s;1739497450.3961;2015092709;IND@TEN;18;3;2015-09-27;08:32
1739497450.3936;0.0024s;1739497450.3961;2015092702;PHI@NYJ;1;4;2015-09-27;03:12
1739497450.3936;0.0024s;1739497450.3961;2015092701;CAR@NO;1;4;2015-09-27;04:00
1739497450.3936;0.0024s;1739497450.3961;2015092702;PHI@NYJ;1;4;2015-09-27;04:55
1739497450.3936;0.0024s;1739497450.3961;2015092707;BAL@CIN;1;4;2015-09-27;09:16
1739497450.3936;0.0024s;1739497450.3961;2015092705;PIT@STL;1;4;2015-09-27;09:58
1739497450.3936;0.0024s;1739497450.3961;2015092707;CIN@BAL;1;4;2015-09-27;10:06
1739497450.3936;0.0024s;1739497450.3961;2015092713;DEN@DET;1;4;2015-09-27;11:47
1739497450.3936;0.0024s;1739497450.3961;2015092706;JAC@NE;1;4;2015-09-27;13:27
1739497450.3936;0.0024s;1739497450.3961;2015092713;DET@DEN;1;4;2015-09-27;14:04
1739497450.3936;0.0024s;1739497450.3961;2015092703;HOU@TB;1;4;2015-09-27;15:00
1739497450.3936;0.0024s;1739497450.3961;2015092800;KC@GB;1;1;2015-09-28;01:00
1739497450.3936;0.0024s;1739497450.3961;2015092800;KC@GB;1;1;2015-09-28;12:30
1739497450.3936;0.0024s;1739497450.3961;2015092800;GB@KC;1;1;2015-09-28;14:01
1739497450.3936;0.0024s;1739497450.3961;2015092800;KC@GB;1;2;2015-09-28;04:09
1739497450.3936;0.0024s;1739497450.3961;2015092800;KC@GB;1;3;2015-09-28;13:38
1739497450.3936;0.0024s;1739497450.3961;2015092800;GB@KC;1;4;2015-09-28;00:29
1739497450.3936;0.0024s;1739497450.3961;2015092800;GB@KC;1;4;2015-09-28;05:57
1739497450.3936;0.0024s;1739497450.3961;2015100100;BAL@PIT;1;1;2015-10-01;12:51
1739497450.3936;0.0024s;1739497450.3961;2015100400;NYJ@MIA;1;1;2015-10-04;00:25
1739497450.3936;0.0024s;1739497450.3961;2015100409;GB@SF;1;1;2015-10-04;02:43
1739497450.3936;0.0024s;1739497450.3961;2015100405;PHI@WAS;1;1;2015-10-04;06:17
1739497450.3936;0.0024s;1739497450.3961;2015100410;STL@ARI;1;1;2015-10-04;08:44
1739497450.3936;0.0024s;1739497450.3961;2015100400;MIA@NYJ;1;1;2015-10-04;12:26
1739497450.3936;0.0024s;1739497450.3961;2015100402;ATL@HOU;1;1;2015-10-04;14:10
1739497450.3936;0.0024s;1739497450.3961;2015100410;STL@ARI;1;2;2015-10-04;00:48
1739497450.3936;0.0024s;1739497450.3961;2015100406;CAR@TB;1;2;2015-10-04;01:55
1739497450.3936;0.0024s;1739497450.3961;2015100407;NYG@BUF;1;2;2015-10-04;01:58
1739497450.3936;0.0024s;1739497450.3961;2015100405;WAS@PHI;1;2;2015-10-04;02:30
1739497450.3936;0.0024s;1739497450.3961;2015100400;MIA@NYJ;1;2;2015-10-04;03:10
1739497450.3936;0.0024s;1739497450.3961;2015100408;CLE@SD;1;2;2015-10-04;03:46
1739497450.3936;0.0024s;1739497450.3961;2015100410;STL@ARI;1;2;2015-10-04;09:07
1739497450.3936;0.0024s;1739497450.3961;2015100402;HOU@ATL;1;2;2015-10-04;13:46
1739497450.3936;0.0024s;1739497450.3961;2015100406;CAR@TB;1;2;2015-10-04;14:31
1739497450.3936;0.0024s;1739497450.3961;2015100407;BUF@NYG;1;2;2015-10-04;14:52
1739497450.3936;0.0024s;1739497450.3961;2015100406;TB@CAR;1;2;2015-10-04;15:00
1739497450.3936;0.0024s;1739497450.3961;2015100401;CHI@OAK;1;2;2015-10-04;15:00
1739497450.3936;0.0024s;1739497450.3961;2015100408;SD@CLE;1;3;2015-10-04;00:03
1739497450.3936;0.0024s;1739497450.3961;2015100404;JAC@IND;1;3;2015-10-04;01:45
1739497450.3936;0.0024s;1739497450.3961;2015100411;DEN@MIN;1;3;2015-10-04;07:29
1739497450.3936;0.0024s;1739497450.3961;2015100401;CHI@OAK;1;3;2015-10-04;08:06
1739497450.3936;0.0024s;1739497450.3961;2015100411;MIN@DEN;1;3;2015-10-04;09:16
1739497450.3936;0.0024s;1739497450.3961;2015100402;HOU@ATL;1;3;2015-10-04;09:25
1739497450.3936;0.0024s;1739497450.3961;2015100404;JAC@IND;1;3;2015-10-04;09:30
1739497450.3936;0.0024s;1739497450.3961;2015100407;BUF@NYG;1;3;2015-10-04;11:14
1739497450.3936;0.0024s;1739497450.3961;2015100409;SF@GB;1;3;2015-10-04;11:51
1739497450.3936;0.0024s;1739497450.3961;2015100412;DAL@NO;1;3;2015-10-04;12:56
1739497450.3936;0.0024s;1739497450.3961;2015100401;OAK@CHI;1;3;2015-10-04;13:41
1739497450.3936;0.0024s;1739497450.3961;2015100404;IND@JAC;1;4;2015-10-04;00:56
1739497450.3936;0.0024s;1739497450.3961;2015100402;ATL@HOU;1;4;2015-10-04;02:00
1739497450.3936;0.0024s;1739497450.3961;2015100410;STL@ARI;1;4;2015-10-04;03:03
1739497450.3936;0.0024s;1739497450.3961;2015100404;IND@JAC;1;4;2015-10-04;04:06
1739497450.3936;0.0024s;1739497450.3961;2015100409;GB@SF;1;4;2015-10-04;06:09
1739497450.3936;0.0024s;1739497450.3961;2015100400;NYJ@MIA;1;4;2015-10-04;08:13
1739497450.3936;0.0024s;1739497450.3961;2015100400;NYJ@MIA;1;4;2015-10-04;11:11
1739497450.3936;0.0024s;1739497450.3961;2015100402;ATL@HOU;1;4;2015-10-04;12:09
1739497450.3936;0.0024s;1739497450.3961;2015100406;TB@CAR;1;4;2015-10-04;12:39
1739497450.3936;0.0024s;1739497450.3961;2015100409;SF@GB;1;4;2015-10-04;13:22
1739497450.3936;0.0024s;1739497450.3961;2015100410;STL@ARI;1;4;2015-10-04;15:00
1739497450.3936;0.0024s;1739497450.3961;2015100404;IND@JAC;1;5;2015-10-04;12:25
1739497450.3936;0.0024s;1739497450.3961;2015100500;SEA@DET;1;1;2015-10-05;01:23
1739497450.3936;0.0024s;1739497450.3961;2015100500;DET@SEA;1;1;2015-10-05;04:04
1739497450.3936;0.0024s;1739497450.3961;2015100500;SEA@DET;1;1;2015-10-05;06:49
1739497450.3936;0.0024s;1739497450.3961;2015100500;DET@SEA;1;2;2015-10-05;00:18
1739497450.3936;0.0024s;1739497450.3961;2015100500;DET@SEA;1;2;2015-10-05;14:06
1739497450.3936;0.0024s;1739497450.3961;2015100500;DET@SEA;1;3;2015-10-05;00:38
1739497450.3936;0.0024s;1739497450.3961;2015100800;HOU@IND;1;3;2015-10-08;10:58
1739497450.3936;0.0024s;1739497450.3961;2015100800;IND@HOU;1;4;2015-10-08;03:38
1739497450.3936;0.0024s;1739497450.3961;2015101102;CIN@SEA;1;1;2015-10-11;04:05
1739497450.3936;0.0024s;1739497450.3961;2015101103;ATL@WAS;1;1;2015-10-11;04:11
1739497450.3936;0.0024s;1739497450.3961;2015101106;TEN@BUF;1;1;2015-10-11;07:53
1739497450.3936;0.0024s;1739497450.3961;2015101109;DAL@NE;1;1;2015-10-11;10:38
1739497450.3936;0.0024s;1739497450.3961;2015101101;CHI@KC;1;1;2015-10-11;10:41
1739497450.3936;0.0024s;1739497450.3961;2015101107;STL@GB;1;1;2015-10-11;14:07
1739497450.3936;0.0024s;1739497450.3961;2015101109;DAL@NE;1;1;2015-10-11;14:08
1739497450.3936;0.0024s;1739497450.3961;2015101108;DET@ARI;1;2;2015-10-11;00:48
1739497450.3936;0.0024s;1739497450.3961;2015101110;OAK@DEN;1;2;2015-10-11;03:36
1739497450.3936;0.0024s;1739497450.3961;2015101106;BUF@TEN;1;2;2015-10-11;04:37
1739497450.3936;0.0024s;1739497450.3961;2015101109;DAL@NE;1;2;2015-10-11;06:08
1739497450.3936;0.0024s;1739497450.3961;2015101102;SEA@CIN;1;2;2015-10-11;08:14
1739497450.3936;0.0024s;1739497450.3961;2015101109;NE@DAL;1;2;2015-10-11;08:49
1739497450.3936;0.0024s;1739497450.3961;2015101104;JAC@TB;1;2;2015-10-11;09:22
1739497450.3936;0.0024s;1739497450.3961;2015101106;BUF@TEN;1;2;2015-10-11;12:31
1739497450.3936;0.0024s;1739497450.3961;2015101101;CHI@KC;1;2;2015-10-11;13:35
1739497450.3936;0.0024s;1739497450.3961;2015101109;NE@DAL;1;2;2015-10-11;14:17
1739497450.3936;0.0024s;1739497450.3961;2015101102;CIN@SEA;1;3;2015-10-11;00:25
1739497450.3936;0.0024s;1739497450.3961;2015101101;KC@CHI;1;3;2015-10-11;01:16
1739497450.3936;0.0024s;1739497450.3961;2015101111;SF@NYG;1;3;2015-10-11;04:42
1739497450.3936;0.0024s;1739497450.3961;2015101104;TB@JAC;1;3;2015-10-11;06:30
1739497450.3936;0.0024s;1739497450.3961;2015101107;GB@STL;1;3;2015-10-11;08:36
1739497450.3936;0.0024s;1739497450.3961;2015101107;STL@GB;1;3;2015-10-11;10:32
1739497450.3936;0.0024s;1739497450.3961;2015101106;BUF@TEN;1;3;2015-10-11;12:11
1739497450.3936;0.0024s;1739497450.3961;2015101108;ARI@DET;1;3;2015-10-11;13:10
1739497450.3936;0.0024s;1739497450.3961;2015101107;STL@GB;20;3;2015-10-11;06:33
1739497450.3936;0.0024s;1739497450.3961;2015101106;BUF@TEN;1;4;2015-10-11;01:51
1739497450.3936;0.0024s;1739497450.3961;2015101104;TB@JAC;1;4;2015-10-11;02:59
1739497450.3936;0.0024s;1739497450.3961;2015101106;TEN@BUF;1;4;2015-10-11;03:01
1739497450.3936;0.0024s;1739497450.3961;2015101108;DET@ARI;1;4;2015-10-11;07:04
1739497450.3936;0.0024s;1739497450.3961;2015101107;GB@STL;1;4;2015-10-11;07:42
1739497450.3936;0.0024s;1739497450.3961;2015101105;CLE@BAL;1;4;2015-10-11;09:00
1739497450.3936;0.0024s;1739497450.3961;2015101102;SEA@CIN;1;4;2015-10-11;09:39
1739497450.3936;0.0024s;1739497450.3961;2015101101;KC@CHI;1;4;2015-10-11;11:36
1739497450.3936;0.0024s;1739497450.3961;2015101104;JAC@TB;1;4;2015-10-11;13:41
1739497450.3936;0.0024s;1739497450.3961;2015101102;SEA@CIN;1;4;2015-10-11;14:12
1739497450.3936;0.0024s;1739497450.3961;2015101105;BAL@CLE;1;4;2015-10-11;14:18
1739497450.3936;0.0024s;1739497450.3961;2015101102;SEA@CIN;1;5;2015-10-11;07:14
1739497450.3936;0.0024s;1739497450.3961;2015101105;BAL@CLE;1;5;2015-10-11;14:06
1739497450.3936;0.0024s;1739497450.3961;2015101200;SD@PIT;1;3;2015-10-12;09:00
1739497450.3936;0.0024s;1739497450.3961;2015101200;PIT@SD;1;4;2015-10-12;14:06
1739497450.3936;0.0024s;1739497450.3961;2015101500;NO@ATL;1;2;2015-10-15;10:27
1739497450.3936;0.0024s;1739497450.3961;2015101500;ATL@NO;1;3;2015-10-15;06:52
1739497450.3936;0.0024s;1739497450.3961;2015101500;ATL@NO;1;4;2015-10-15;06:31
1739497450.3936;0.0024s;1739497450.3961;2015101800;DET@CHI;1;1;2015-10-18;02:53
1739497450.3936;0.0024s;1739497450.3961;2015101802;PIT@ARI;1;1;2015-10-18;05:27
1739497450.3936;0.0024s;1739497450.3961;2015101808;CAR@SEA;1;1;2015-10-18;12:07
1739497450.3936;0.0024s;1739497450.3961;2015101802;ARI@PIT;1;1;2015-10-18;12:47
1739497450.3936;0.0024s;1739497450.3961;2015101810;SF@BAL;1;2;2015-10-18;01:59
1739497450.3936;0.0024s;1739497450.3961;2015101805;DEN@CLE;1;2;2015-10-18;05:46
1739497450.3936;0.0024s;1739497450.3961;2015101805;DEN@CLE;1;2;2015-10-18;08:11
1739497450.3936;0.0024s;1739497450.3961;2015101801;WAS@NYJ;1;2;2015-10-18;10:17
1739497450.3936;0.0024s;1739497450.3961;2015101803;KC@MIN;1;2;2015-10-18;11:03
1739497450.3936;0.0024s;1739497450.3961;2015101802;PIT@ARI;1;2;2015-10-18;12:09
1739497450.3936;0.0024s;1739497450.3961;2015101803;MIN@KC;1;2;2015-10-18;14:13
1739497450.3936;0.0024s;1739497450.3961;2015101804;BUF@CIN;1;3;2015-10-18;01:00
1739497450.3936;0.0024s;1739497450.3961;2015101805;CLE@DEN;1;3;2015-10-18;01:48
1739497450.3936;0.0024s;1739497450.3961;2015101808;SEA@CAR;1;3;2015-10-18;02:46
1739497450.3936;0.0024s;1739497450.3961;2015101809;SD@GB;1;3;2015-10-18;03:45
1739497450.3936;0.0024s;1739497450.3961;2015101805;DEN@CLE;1;3;2015-10-18;05:46
1739497450.3936;0.0024s;1739497450.3961;2015101804;BUF@CIN;1;3;2015-10-18;06:34
1739497450.3936;0.0024s;1739497450.3961;2015101809;GB@SD;1;3;2015-10-18;08:24
1739497450.3936;0.0024s;1739497450.3961;2015101801;WAS@NYJ;1;3;2015-10-18;09:00
1739497450.3936;0.0024s;1739497450.3961;2015101800;DET@CHI;1;3;2015-10-18;09:43
1739497450.3936;0.0024s;1739497450.3961;2015101807;JAC@HOU;1;3;2015-10-18;13:24
1739497450.3936;0.0024s;1739497450.3961;2015101808;CAR@SEA;1;3;2015-10-18;13:35
1739497450.3936;0.0024s;1739497450.3961;2015101809;GB@SD;1;3;2015-10-18;13:44
1739497450.3936;0.0024s;1739497450.3961;2015101811;NE@IND;1;4;2015-10-18;05:19
1739497450.3936;0.0024s;1739497450.3961;2015101805;CLE@DEN;1;4;2015-10-18;06:22
1739497450.3936;0.0024s;1739497450.3961;2015101808;SEA@CAR;1;4;2015-10-18;08:21
1739497450.3936;0.0024s;1739497450.3961;2015101807;JAC@HOU;1;4;2015-10-18;09:36
1739497450.3936;0.0024s;1739497450.3961;2015101801;WAS@NYJ;1;4;2015-10-18;13:55
1739497450.3936;0.0024s;1739497450.3961;2015101800;DET@CHI;30;4;2015-10-18;05:18
1739497450.3936;0.0024s;1739497450.3961;2015101800;DET@CHI;1;5;2015-10-18;08:13
1739497450.3936;0.0024s;1739497450.3961;2015101800;DET@CHI;1;5;2015-10-18;11:29
1739497450.3936;0.0024s;1739497450.3961;2015101900;PHI@NYG;1;1;2015-10-19;09:48
1739497450.3936;0.0024s;1739497450.3961;2015101900;PHI@NYG;1;2;2015-10-19;05:26
1739497450.3936;0.0024s;1739497450.3961;2015101900;NYG@PHI;1;2;2015-10-19;07:44
1739497450.3936;0.0024s;1739497450.3961;2015101900;NYG@PHI;1;3;2015-10-19;04:16
1739497450.3936;0.0024s;1739497450.3961;2015101900;NYG@PHI;1;4;2015-10-19;03:40
1739497450.3936;0.0024s;1739497450.3961;2015101900;NYG@PHI;1;4;2015-10-19;13:47
1739497450.3936;0.0024s;1739497450.3961;2015102200;SF@SEA;1;1;2015-10-22;13:47
1739497450.3936;0.0024s;1739497450.3961;2015102200;SF@SEA;1;2;2015-10-22;01:49
1739497450.3936;0.0024s;1739497450.3961;2015102200;SF@SEA;1;4;2015-10-22;04:16
1739497450.3936;0.0024s;1739497450.3961;2015102511;CAR@PHI;1;1;2015-10-25;00:48
1739497450.3936;0.0024s;1739497450.3961;2015102502;HOU@MIA;1;1;2015-10-25;02:17
1739497450.3936;0.0024s;1739497450.3961;2015102510;NYG@DAL;1;1;2015-10-25;03:24
