start_time;duracion;end_time;game_id;teams;yards;qtr;date;time
1739497451.3277;0.1120s;1739497451.4398;2011090800;GB@NO;1;3;2011-09-08;06:07
1739497451.3277;0.1120s;1739497451.4398;2011091109;ARI@CAR;1;1;2011-09-11;00:55
1739497451.3277;0.1120s;1739497451.4398;2011091110;SEA@SF;1;1;2011-09-11;01:36
1739497451.3277;0.1120s;1739497451.4398;2011091108;NYG@WAS;1;1;2011-09-11;02:12
1739497451.3277;0.1120s;1739497451.4398;2011091105;CHI@ATL;1;1;2011-09-11;03:55
1739497451.3277;0.1120s;1739497451.4398;2011091104;KC@BUF;1;1;2011-09-11;04:44
1739497451.3277;0.1120s;1739497451.4398;2011091110;SEA@SF;1;1;2011-09-11;05:34
1739497451.3277;0.1120s;1739497451.4398;2011091101;CLE@CIN;1;1;2011-09-11;06:39
1739497451.3277;0.1120s;1739497451.4398;2011091112;NYJ@DAL;1;1;2011-09-11;08:37
1739497451.3277;0.1120s;1739497451.4398;2011091111;MIN@SD;1;1;2011-09-11;09:08
1739497451.3277;0.1120s;1739497451.4398;2011091108;NYG@WAS;1;1;2011-09-11;11:13
1739497451.3277;0.1120s;1739497451.4398;2011091108;WAS@NYG;1;1;2011-09-11;13:38
1739497451.3277;0.1120s;1739497451.4398;2011091103;TEN@JAC;1;2;2011-09-11;01:46
1739497451.3277;0.1120s;1739497451.4398;2011091111;MIN@SD;1;2;2011-09-11;01:47
1739497451.3277;0.1120s;1739497451.4398;2011091110;SEA@SF;1;2;2011-09-11;01:55
1739497451.3277;0.1120s;1739497451.4398;2011091101;CIN@CLE;1;2;2011-09-11;02:57
1739497451.3277;0.1120s;1739497451.4398;2011091102;IND@HOU;1;2;2011-09-11;05:38
1739497451.3277;0.1120s;1739497451.4398;2011091106;TB@DET;1;2;2011-09-11;05:54
1739497451.3277;0.1120s;1739497451.4398;2011091112;NYJ@DAL;1;2;2011-09-11;08:12
1739497451.3277;0.1120s;1739497451.4398;2011091112;DAL@NYJ;1;2;2011-09-11;09:19
1739497451.3277;0.1120s;1739497451.4398;2011091110;SEA@SF;1;2;2011-09-11;09:32
1739497451.3277;0.1120s;1739497451.4398;2011091111;SD@MIN;1;2;2011-09-11;11:28
1739497451.3277;0.1120s;1739497451.4398;2011091112;DAL@NYJ;1;2;2011-09-11;12:55
1739497451.3277;0.1120s;1739497451.4398;2011091102;IND@HOU;1;2;2011-09-11;13:01
1739497451.3277;0.1120s;1739497451.4398;2011091106;TB@DET;1;2;2011-09-11;15:00
1739497451.3277;0.1120s;1739497451.4398;2011091104;KC@BUF;1;3;2011-09-11;03:18
1739497451.3277;0.1120s;1739497451.4398;2011091109;ARI@CAR;1;3;2011-09-11;03:34
1739497451.3277;0.1120s;1739497451.4398;2011091106;TB@DET;1;3;2011-09-11;05:02
1739497451.3277;0.1120s;1739497451.4398;2011091101;CIN@CLE;1;3;2011-09-11;07:35
1739497451.3277;0.1120s;1739497451.4398;2011091111;MIN@SD;1;3;2011-09-11;08:29
1739497451.3277;0.1120s;1739497451.4398;2011091103;TEN@JAC;1;3;2011-09-11;10:33
1739497451.3277;0.1120s;1739497451.4398;2011091106;TB@DET;1;3;2011-09-11;12:58
1739497451.3277;0.1120s;1739497451.4398;2011091101;CIN@CLE;1;3;2011-09-11;13:40
1739497451.3277;0.1120s;1739497451.4398;2011091110;SF@SEA;1;3;2011-09-11;13:41
