start_time;duracion;end_time;game_id;teams;yards;qtr;date;time
1739497451.0889;0.0025s;1739497451.0914;2010090900;NO@MIN;1;3;2010-09-09;03:05
1739497451.0889;0.0025s;1739497451.0914;2010090900;MIN@NO;1;3;2010-09-09;05:13
1739497451.0889;0.0025s;1739497451.0914;2010090900;MIN@NO;1;3;2010-09-09;13:08
1739497451.0889;0.0025s;1739497451.0914;2010090900;MIN@NO;1;4;2010-09-09;14:51
1739497451.0889;0.0025s;1739497451.0914;2010091209;PIT@ATL;1;1;2010-09-12;01:59
1739497451.0889;0.0025s;1739497451.0914;2010091208;STL@ARI;1;1;2010-09-12;03:06
1739497451.0889;0.0025s;1739497451.0914;2010091209;ATL@PIT;1;1;2010-09-12;03:37
1739497451.0889;0.0025s;1739497451.0914;2010091209;PIT@ATL;1;1;2010-09-12;04:49
1739497451.0889;0.0025s;1739497451.0914;2010091201;BUF@MIA;1;1;2010-09-12;04:54
1739497451.0889;0.0025s;1739497451.0914;2010091204;DEN@JAC;1;1;2010-09-12;05:24
1739497451.0889;0.0025s;1739497451.0914;2010091207;DET@CHI;1;1;2010-09-12;07:46
1739497451.0889;0.0025s;1739497451.0914;2010091202;CIN@NE;1;1;2010-09-12;08:09
1739497451.0889;0.0025s;1739497451.0914;2010091203;IND@HOU;1;1;2010-09-12;13:26
1739497451.0889;0.0025s;1739497451.0914;2010091205;OAK@TEN;1;1;2010-09-12;13:47
1739497451.0889;0.0025s;1739497451.0914;2010091211;SF@SEA;1;2;2010-09-12;00:26
1739497451.0889;0.0025s;1739497451.0914;2010091208;STL@ARI;1;2;2010-09-12;01:57
1739497451.0889;0.0025s;1739497451.0914;2010091205;OAK@TEN;1;2;2010-09-12;02:09
1739497451.0889;0.0025s;1739497451.0914;2010091203;HOU@IND;1;2;2010-09-12;04:02
1739497451.0889;0.0025s;1739497451.0914;2010091206;NYG@CAR;1;2;2010-09-12;04:04
1739497451.0889;0.0025s;1739497451.0914;2010091206;CAR@NYG;1;2;2010-09-12;08:27
1739497451.0889;0.0025s;1739497451.0914;2010091200;TB@CLE;1;2;2010-09-12;09:00
1739497451.0889;0.0025s;1739497451.0914;2010091210;PHI@GB;1;2;2010-09-12;11:00
1739497451.0889;0.0025s;1739497451.0914;2010091207;DET@CHI;1;2;2010-09-12;11:44
1739497451.0889;0.0025s;1739497451.0914;2010091211;SEA@SF;1;2;2010-09-12;12:22
1739497451.0889;0.0025s;1739497451.0914;2010091212;WAS@DAL;1;2;2010-09-12;13:30
1739497451.0889;0.0025s;1739497451.0914;2010091208;ARI@STL;1;3;2010-09-12;03:48
1739497451.0889;0.0025s;1739497451.0914;2010091211;SF@SEA;1;3;2010-09-12;05:33
1739497451.0889;0.0025s;1739497451.0914;2010091201;MIA@BUF;1;3;2010-09-12;07:19
1739497451.0889;0.0025s;1739497451.0914;2010091204;DEN@JAC;1;3;2010-09-12;07:49
1739497451.0889;0.0025s;1739497451.0914;2010091200;TB@CLE;1;3;2010-09-12;09:32
1739497451.0889;0.0025s;1739497451.0914;2010091207;CHI@DET;1;3;2010-09-12;11:22
1739497451.0889;0.0025s;1739497451.0914;2010091208;ARI@STL;1;3;2010-09-12;12:05
1739497451.0889;0.0025s;1739497451.0914;2010091205;TEN@OAK;1;3;2010-09-12;13:01
1739497451.0889;0.0025s;1739497451.0914;2010091211;SF@SEA;1;3;2010-09-12;13:35
1739497451.0889;0.0025s;1739497451.0914;2010091201;MIA@BUF;1;3;2010-09-12;14:20
1739497451.0889;0.0025s;1739497451.0914;2010091204;JAC@DEN;1;4;2010-09-12;02:00
1739497451.0889;0.0025s;1739497451.0914;2010091206;CAR@NYG;1;4;2010-09-12;02:13
1739497451.0889;0.0025s;1739497451.0914;2010091210;GB@PHI;1;4;2010-09-12;04:23
1739497451.0889;0.0025s;1739497451.0914;2010091205;TEN@OAK;1;4;2010-09-12;04:46
1739497451.0889;0.0025s;1739497451.0914;2010091207;DET@CHI;1;4;2010-09-12;06:31
1739497451.0889;0.0025s;1739497451.0914;2010091200;CLE@TB;1;4;2010-09-12;08:50
1739497451.0889;0.0025s;1739497451.0914;2010091208;STL@ARI;1;4;2010-09-12;10:20
1739497451.0889;0.0025s;1739497451.0914;2010091200;CLE@TB;1;4;2010-09-12;13:40
1739497451.0889;0.0025s;1739497451.0914;2010091209;ATL@PIT;1;4;2010-09-12;14:10
1739497451.0889;0.0025s;1739497451.0914;2010091301;KC@SD;1;1;2010-09-13;14:14
1739497451.0889;0.0025s;1739497451.0914;2010091301;KC@SD;1;2;2010-09-13;03:38
1739497451.0889;0.0025s;1739497451.0914;2010091301;SD@KC;1;2;2010-09-13;04:43
1739497451.0889;0.0025s;1739497451.0914;2010091301;SD@KC;1;2;2010-09-13;09:15
1739497451.0889;0.0025s;1739497451.0914;2010091300;BAL@NYJ;1;2;2010-09-13;11:58
1739497451.0889;0.0025s;1739497451.0914;2010091301;SD@KC;1;2;2010-09-13;13:32
1739497451.0889;0.0025s;1739497451.0914;2010091300;NYJ@BAL;1;3;2010-09-13;05:01
1739497451.0889;0.0025s;1739497451.0914;2010091300;BAL@NYJ;1;3;2010-09-13;12:38
1739497451.0889;0.0025s;1739497451.0914;2010091300;NYJ@BAL;1;4;2010-09-13;04:36
1739497451.0889;0.0025s;1739497451.0914;2010091301;KC@SD;1;4;2010-09-13;05:03
1739497451.0889;0.0025s;1739497451.0914;2010091909;SEA@DEN;1;1;2010-09-19;00:21
1739497451.0889;0.0025s;1739497451.0914;2010091914;NYG@IND;1;1;2010-09-19;04:59
1739497451.0889;0.0025s;1739497451.0914;2010091901;BUF@GB;1;1;2010-09-19;06:14
1739497451.0889;0.0025s;1739497451.0914;2010091911;NYJ@NE;1;1;2010-09-19;06:38
1739497451.0889;0.0025s;1739497451.0914;2010091912;CIN@BAL;1;1;2010-09-19;07:22
1739497451.0889;0.0025s;1739497451.0914;2010091904;PIT@TEN;1;1;2010-09-19;08:34
1739497451.0889;0.0025s;1739497451.0914;2010091901;BUF@GB;1;1;2010-09-19;09:44
1739497451.0889;0.0025s;1739497451.0914;2010091903;KC@CLE;1;1;2010-09-19;10:09
1739497451.0889;0.0025s;1739497451.0914;2010091908;CAR@TB;1;1;2010-09-19;11:24
1739497451.0889;0.0025s;1739497451.0914;2010091910;STL@OAK;1;1;2010-09-19;11:59
1739497451.0889;0.0025s;1739497451.0914;2010091908;TB@CAR;1;1;2010-09-19;13:05
1739497451.0889;0.0025s;1739497451.0914;2010091912;CIN@BAL;1;1;2010-09-19;14:00
1739497451.0889;0.0025s;1739497451.0914;2010091903;CLE@KC;1;2;2010-09-19;01:21
1739497451.0889;0.0025s;1739497451.0914;2010091910;STL@OAK;1;2;2010-09-19;01:33
1739497451.0889;0.0025s;1739497451.0914;2010091904;PIT@TEN;1;2;2010-09-19;01:55
1739497451.0889;0.0025s;1739497451.0914;2010091912;BAL@CIN;1;2;2010-09-19;03:39
1739497451.0889;0.0025s;1739497451.0914;2010091900;WAS@HOU;1;2;2010-09-19;08:26
1739497451.0889;0.0025s;1739497451.0914;2010091904;TEN@PIT;1;2;2010-09-19;12:15
1739497451.0889;0.0025s;1739497451.0914;2010091907;ARI@ATL;1;3;2010-09-19;01:50
1739497451.0889;0.0025s;1739497451.0914;2010091906;PHI@DET;1;3;2010-09-19;02:34
1739497451.0889;0.0025s;1739497451.0914;2010091908;CAR@TB;1;3;2010-09-19;04:46
1739497451.0889;0.0025s;1739497451.0914;2010091912;BAL@CIN;1;3;2010-09-19;05:33
1739497451.0889;0.0025s;1739497451.0914;2010091904;PIT@TEN;1;3;2010-09-19;05:50
1739497451.0889;0.0025s;1739497451.0914;2010091901;BUF@GB;1;3;2010-09-19;06:31
1739497451.0889;0.0025s;1739497451.0914;2010091912;CIN@BAL;1;3;2010-09-19;09:37
1739497451.0889;0.0025s;1739497451.0914;2010091906;DET@PHI;1;3;2010-09-19;10:44
1739497451.0889;0.0025s;1739497451.0914;2010091909;DEN@SEA;1;3;2010-09-19;12:13
